"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2023-10-09T18:30:00.000Z","1,520.55","1,529.00","1,515.20","1,524.85","0.57","4.81","16,633,146"
"2023-10-10T18:30:00.000Z","1,530.10","1,542.15","1,528.50","1,539.60","0.97","5.21","15,666,680"
"2023-10-11T18:30:00.000Z","1,536.10","1,552.00","1,531.60","1,549.85","0.67","4.91","11,012,668"
"2023-10-12T18:30:00.000Z","1,540.00","1,548.80","1,529.95","1,535.75","-0.91","3.34","19,872,650"
"2023-10-15T18:30:00.000Z","1,531.50","1,534.45","1,520.50","1,529.60","-0.40","3.85","8,928,042"
"2023-10-16T18:30:00.000Z","1,555.75","1,555.75","1,535.00","1,541.20","0.76","5.00","16,451,279"
"2023-10-17T18:30:00.000Z","1,541.20","1,541.20","1,518.10","1,519.75","-1.39","2.85","15,608,100"
"2023-10-18T18:30:00.000Z","1,505.40","1,526.25","1,503.20","1,514.95","-0.32","3.93","15,126,182"
"2023-10-19T18:30:00.000Z","1,505.00","1,527.00","1,505.00","1,522.80","0.52","4.76","10,547,005"
"2023-10-22T18:30:00.000Z","1,523.50","1,528.75","1,500.10","1,506.05","-1.10","3.15","11,188,068"
"2023-10-23T18:30:00.000Z","","","","","-100.00","-95.75",""
"2023-10-24T18:30:00.000Z","1,521.00","1,522.80","1,491.45","1,496.50","-0.63","3.61","14,148,542"
